activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XM-DAC-46007-301839,result_1,result_1_17,6/30/2024,6/1/2025,15,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,15,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-301839,result_1,result_1_2,6/30/2024,6/1/2025,335.68,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,287.33,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_1,result_1_20,6/30/2024,6/1/2025,9255,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,108217.9,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_24,6/30/2024,6/1/2025,7347,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,382,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_25,6/30/2024,6/1/2025,464,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_26,6/30/2024,6/1/2025,367,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,13,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_27,6/30/2024,6/1/2025,3,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302270,result_2,result_2_28,6/30/2024,6/1/2025,14381,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,1350,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302302,result_1,result_1_24,6/30/2024,6/1/2025,18,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,39,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302302,result_1,result_1_25,6/30/2024,6/1/2025,242,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302302,result_1,result_1_26,6/30/2024,6/1/2025,3,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302302,result_1,result_1_27,6/30/2024,6/1/2025,4,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302302,result_1,result_1_28,6/30/2024,6/1/2025,1658976,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_1,result_1_6,6/30/2024,6/1/2025,4869,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,7423,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_1,result_1_7,6/30/2024,6/1/2025,6288,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,2618,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_24,6/30/2024,6/1/2025,108,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_25,6/30/2024,6/1/2025,5670,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,619,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_26,6/30/2024,6/1/2025,41,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_27,6/30/2024,6/1/2025,1985,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302411,result_2,result_2_28,6/30/2024,6/1/2025,72885,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,34504,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_24,6/30/2024,6/1/2025,527,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,245,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_25,6/30/2024,6/1/2025,400,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_26,6/30/2024,6/1/2025,343,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_27,6/30/2024,6/1/2025,56,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_1,result_1_28,6/30/2024,6/1/2025,822679,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_2,result_2_11,6/30/2024,6/1/2025,207,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302441,result_2,result_2_12,6/30/2024,6/1/2025,17910,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,10670.05,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_1,result_1_24,6/30/2024,6/1/2025,4769,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_1,result_1_25,6/30/2024,6/1/2025,230,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_1,result_1_26,6/30/2024,6/1/2025,719,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_1,result_1_28,6/30/2024,6/1/2025,410919,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_2,result_2_13,6/30/2024,6/1/2025,2,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_2,result_2_14,6/30/2024,6/1/2025,223,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-302457,result_3,result_3_18,6/30/2024,6/1/2025,9,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_1,result_1_6,6/30/2024,6/1/2025,0,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,85,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_1,result_1_7,6/30/2024,6/1/2025,35000,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_2,result_2_24,6/30/2024,6/1/2025,37,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_2,result_2_25,6/30/2024,6/1/2025,580,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,100,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_2,result_2_26,6/30/2024,6/1/2025,1,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_2,result_2_27,6/30/2024,6/1/2025,23,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500022,result_2,result_2_28,6/30/2024,6/1/2025,455886,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
XM-DAC-46007-500035,result_1,result_1_24,6/30/2024,6/1/2025,22,Los valores meta son estimadas cuando se aprobó la operación/actividad por lo que pueden diferir de los resultados finales obtenidos,0,El valor actual es el valor medido en el periodo actual
