activity_identifier,url,format,title,description,category_code,language_code,document_date
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7496,application/pdf,Informe para PublicacinPMR-AR-L1111-2013-1-Periodo 38266446.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6351,application/pdf,Informe para PublicacinPMR-AR-L1111-2012-2-Periodo 37874233.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8194,application/pdf,AR-L1111 Second period Jan-Dec 2013-Public Report 40172749.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-227858892-552,application/pdf,AR-L1111 36337628.PDF,,A10,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-227858892-1473,application/pdf,AR-L1111 38938650.PDF,,A10,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5410,application/pdf,Report for PublicationPMR-AR-L1111-2012-1-Period 37353791.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4742,application/pdf,Rapport pour PublicationPMR-AR-L1111-2012-1-Perodo 37352460.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1212,application/pdf,Report for PublicationPMR-AR-L1111-2010-2-Period 36313024.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8324,application/pdf,AR-L1111 First period Jan-Jun 2014-Public Report 40175955.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3878,application/pdf,Relatrio para publicaoPMR-AR-L1111-2011-2-Perodo 37297711.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1622,application/pdf,Relatrio para publicaoPMR-AR-L1111-2011-1-Perodo 36623629.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-817,application/pdf,Informe para PublicacinPMR-AR-L1111-2010-2-Periodo 36312448.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7217,application/pdf,Rapport pour PublicationPMR-AR-L1111-2013-1-Perodo 38265785.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3234,application/pdf,Programa de Innovacin Tecnolgica II 39950173.PDF,,A04,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-7775,application/pdf,Report for PublicationPMR-AR-L1111-2013-1-Period 38267110.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-8429,application/pdf,AR-L1111 First period Jan-Jun 2015-Public Report 40181702.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4006,application/pdf,Rapport pour PublicationPMR-AR-L1111-2011-2-Perodo 37297902.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6952,application/pdf,Relatrio para publicaoPMR-AR-L1111-2013-1-Perodo 38265125.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4134,application/pdf,Informe para PublicacinPMR-AR-L1111-2011-2-Periodo 37298094.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1983,application/pdf,Rapport pour PublicationPMR-AR-L1111-2011-1-Perodo 36624296.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5076,application/pdf,Informe para PublicacinPMR-AR-L1111-2012-1-Periodo 37353134.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6048,application/pdf,Rapport pour PublicationPMR-AR-L1111-2012-2-Perodo 37873581.PDF,,A05,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-227858892-666,application/pdf,AR-L1111 36658315.PDF,,A10,na,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1111,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-6,application/vnd.ms-excel,PCR - Checklist - AR-L1120.xlsx,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-16,application/pdf,Provincial Agricultural Services Program - PROSAP III 36422594.PDF,,A01,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-17,application/pdf,Relatrio para publicaoPMR-AR-L1120-2011-2-Perodo 37297714.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-7,application/pdf,PCR - Minuta de Taller de Cierre - AR-L1120.pdf,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-35,application/pdf,AR-L1120 38925101.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-34,application/pdf,AR-L1120 38920770.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-18,application/pdf,Rapport pour PublicationPMR-AR-L1120-2011-2-Perodo 37297905.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-9,application/vnd.ms-excel,PCR - Anexo al Informe de Cierre - AR-L1120.xlsx,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-3242,application/pdf,Programa de Servicios Agrcolas Provinciales  PROSAP IIISegunda Operacin Individual bajo la Lnea CCLIP AR-X100 39950252.PDF,,A04,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-13,application/vnd.ms-excel,PMR Operational Report - AR-L1120.xlsx,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-29,application/pdf,Relatrio para publicaoPMR-AR-L1120-2013-1-Perodo 38265128.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-24,application/pdf,Report for PublicationPMR-AR-L1120-2012-1-Period 37353794.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-33,application/pdf,AR-L1120 38857524.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-39,application/pdf,AR-L1120 38990051.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-19,application/pdf,Informe para PublicacinPMR-AR-L1120-2011-2-Periodo 37298097.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-50,application/pdf,AR-L1120 39830465.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-26,application/pdf,Rapport pour PublicationPMR-AR-L1120-2012-2-Perodo 37873584.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-1690767084-50,application/vnd.ms-excel,Annex 2 - Checklist PCR PROSAP III 2573 Ene102018.xlsx,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-23,application/pdf,Informe para PublicacinPMR-AR-L1120-2012-1-Periodo 37353137.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-870,application/pdf,AR-L1120 First period Jan-Jun 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-55,application/pdf,AR-L1120 39945353.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-31,application/pdf,Informe para PublicacinPMR-AR-L1120-2013-1-Periodo 38266449.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-21,application/pdf,Relatrio para publicaoPMR-AR-L1120-2012-1-Perodo 37351821.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-45,application/pdf,AR-L1120 39454105.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-51,application/pdf,AR-L1120 39863591.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-30,application/pdf,Rapport pour PublicationPMR-AR-L1120-2013-1-Perodo 38265788.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-22,application/pdf,Rapport pour PublicationPMR-AR-L1120-2012-1-Perodo 37352464.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-53,application/pdf,AR-L1120 39923804.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-41,application/pdf,AR-L1120 39080770.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-48,application/pdf,AR-L1120 39593357.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-20,application/pdf,Report for PublicationPMR-AR-L1120-2011-2-Period 37298288.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-46,application/pdf,AR-L1120 39454130.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-37,application/pdf,AR-L1120 38955647.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-214,application/pdf,AR-L1120 Second period Jan-Dec 2016-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-8,application/pdf,PCR - Informe de Cierre - AR-L1120.pdf,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-54,application/pdf,AR-L1120 39926974.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-56,application/pdf,AR-L1120 40402454.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-32,application/pdf,Report for PublicationPMR-AR-L1120-2013-1-Period 38267113.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-36,application/pdf,AR-L1120 38935479.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-328550888-5,application/pdf,PCR - DEM Resumen - AR-L1120.pdf,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-42,application/pdf,AR-L1120 39111948.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-25,application/pdf,Relatrio para publicaoPMR-AR-L1120-2012-2-Perodo 37872915.PDF,,A05,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-38,application/pdf,AR-L1120 38983110.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-15,application/pdf,Programa de Servicios Agrcolas Provinciales - PROSAP III 36422506.PDF,,A01,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-52,application/pdf,AR-L1120 39912338.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-600488772-40,application/pdf,AR-L1120 38990052.PDF,,A10,na,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1120,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43369,application/pdf,AR-L1295 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32680,application/pdf,AR-L1295 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44019,application/pdf,AR-L1295 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35230,application/pdf,AR-L1295 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33962,application/pdf,AR-L1295 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34628,application/pdf,AR-L1295 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40866,application/pdf,AR-L1295 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-1470197173-48209,application/pdf,Segunda Etapa de Ampliacin de Capacidad y Mejoras de Seguridad en los Accesos al Paso Cristo Redentor.pdf,,A04,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-14,application/pdf,EEO11Anexo de Seguridad Vial.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-2,application/vnd.ms-excel,EER5Plan de adquisiciones.xlsx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-8,application/pdf,EEO8Estudio Binacional de Conectividad Argentina-Chile.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-20,application/msword,EEO15Sistema de Control de Gestion.docx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34783,application/pdf,AR-L1295P1131234SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-22,application/pdf,EEO2ElSectorVialArgentinoyNecesidadesdeFIV01.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-3,application/vnd.ms-excel,EER2PEP y POA.xlsx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42115,application/pdf,AR-L1295 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31997,application/pdf,AR-L1295 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-47098,application/pdf,AR-L1295 Second period Jan-Dec 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-10,application/msword,EER3Plan de Monitoreo y Evaluacin.docx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-21,application/msword,EER4IGASAR-L1295.docx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-7,application/pdf,EEO9TomoIEstudiodeoptimizaciondelpasodefrontera1.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-11,application/pdf,EEO3Estudios Tecnicos de las Obras.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44687,application/pdf,AR-L1295 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-42,application/pdf,Argentina. Proposal for an individual loan for the Phase Two of the Program to Build Capacity and Improve Safety on the Accesses to the Cristo Redento,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-41,application/pdf,Argentina. Propuesta de prstamo individual para la Segunda Etapa de Ampliacin de Capacidad y Mejoras de Seguridad en los Accesos al Paso Cristo Rede,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-1470197173-48210,application/pdf,Phase Two of the Program to Build Capacity and Improve Safety on the Accesses to the Cristo Redentor Border Crossing.pdf,,A04,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33314,application/pdf,AR-L1295 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-46911,application/pdf,AR-L1295 Second period Jan-Dec 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-5,application/msword,EEO6Anexo de IntegracinAR-L1295FinalLimpio.docx,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-45348,application/pdf,AR-L1295 First period Jan-Jun 2024 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZSHARE-30346992-19,application/pdf,EEO1Evaluacion EconomicaAR-L1295.pdf,,A01,na,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1295,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44516,application/pdf,AR-L1267 First period Jan-Jun 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34822,application/pdf,AR-L1267P1136073SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-1703464048-94,application/pdf,Argentina. Proposal for an individual loan for the General San Martin Railroad Improvement Project Retiro-Pilar Branch Line.pdf,,A01,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31044,application/pdf,AR-L1267 First period Jan-Jun 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33302,application/pdf,AR-L1267 Second period Jan-Dec 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-26740,application/pdf,AR-L12678711SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-1498,application/pdf,AR-L1267 Second period Jan-Dec 2017-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-31989,application/pdf,AR-L1267 Second period Jan-Dec 2018-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-2056220512-4920,application/pdf,Contrato - Proyecto de Mejora del Ferrocarril General San Martn  - Ramal Retiro-Pilar.pdf,,A04,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-42104,application/pdf,AR-L1267 First period Jan-Jun 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-1375635338-34333,application/pdf,AR-L1267P1091976SP.pdf,,A10,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-1703464048-95,application/pdf,Argentina. Propuesta de prstamo individual para el Proyecto de Mejora del Ferrocarril General San Martn Ramal Retiro-Pilar.pdf,,A01,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-44661,application/pdf,AR-L1267 Second period Jan-Dec 2023 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-32670,application/pdf,AR-L1267 First period Jan-Jun 2019-Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-35246,application/pdf,AR-L1267 First period Jan-Jun 2021 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZIDB0000578-522669563-43364,application/pdf,AR-L1267 Second period Jan-Dec 2022 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-33951,application/pdf,AR-L1267 First period Jan-Jun 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-40838,application/pdf,AR-L1267 Second period Jan-Dec 2021 - Public Report.PDF,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-522669563-34604,application/pdf,AR-L1267 Second period Jan-Dec 2020 - Public Report.pdf,,A05,na,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZSHARE-504778069-60,application/vnd.ms-excel,IDB-PCR-Production-Timeline.pdf,,A05,en,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-63,application/vnd.ms-excel,IDB_Procurement_Notices.xlsx,,A10,en,
XI-IATI-IADB-AR-L1267,https://www.iadb.org/document.cfm?id=EZIDB0000578-504778069-65,application/vnd.ms-excel,IDB_Project_Procurement_Contract_Awards_Data.xlsx,,A11,en,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1970,application/pdf,Rapport pour PublicationPMR-AR-L1098-2011-1-Perodo 36624292.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4132,application/pdf,Informe para PublicacinPMR-AR-L1098-2011-2-Periodo 37298090.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2324,application/pdf,Informe para PublicacinPMR-AR-L1098-2011-1-Periodo 36624873.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5408,application/pdf,Report for PublicationPMR-AR-L1098-2012-1-Period 37353787.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-385,application/pdf,Relatrio para publicaoPMR-AR-L1098-2010-2-Perodo 36309974.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4260,application/pdf,Report for PublicationPMR-AR-L1098-2011-2-Period 37298281.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5074,application/pdf,Informe para PublicacinPMR-AR-L1098-2012-1-Periodo 37353130.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4740,application/pdf,Rapport pour PublicationPMR-AR-L1098-2012-1-Perodo 37352456.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1210,application/pdf,Report for PublicationPMR-AR-L1098-2010-2-Period 36313020.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-5743,application/pdf,Relatrio para publicaoPMR-AR-L1098-2012-2-Perodo 37872908.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6046,application/pdf,Rapport pour PublicationPMR-AR-L1098-2012-2-Perodo 37873576.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-3876,application/pdf,Relatrio para publicaoPMR-AR-L1098-2011-2-Perodo 37297707.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-1620,application/pdf,Relatrio para publicaoPMR-AR-L1098-2011-1-Perodo 36623623.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-6652,application/pdf,Report for PublicationPMR-AR-L1098-2012-2-Period 37874966.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-951933454-170,application/pdf,Program to Support Argentinas Social Protection and Inclusion System - Phase I 2057435.PDF,,A01,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-4406,application/pdf,Relatrio para publicaoPMR-AR-L1098-2012-1-Perodo 37351812.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-2682,application/pdf,Report for PublicationPMR-AR-L1098-2011-1-Period 36625441.PDF,,A05,na,
XI-IATI-IADB-AR-L1098,https://www.iadb.org/document.cfm?id=EZSHARE-1856068004-815,application/pdf,Informe para PublicacinPMR-AR-L1098-2010-2-Periodo 36312443.PDF,,A05,na,
