activity_identifier,result_ref,indicator_ref,period_start,period_end,target_value,target_comment,actual_value,actual_comment
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_20,2014-01-31,2014-12-31,50.00,,49.67,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_21,2015-01-31,2015-12-31,58.20,,37.26,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_22,2012-01-31,2012-12-31,4.91,,4.91,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_23,2013-01-31,2013-12-31,1.20,,1.40,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_24,2015-01-31,2015-12-31,1.13,,1.37,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_25,2014-01-31,2014-12-31,2.00,,1.49,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_26,2013-01-31,2013-12-31,1480.00,,4595.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_27,2015-01-31,2015-12-31,8295.00,,3385.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_28,2014-01-31,2014-12-31,3890.00,,4038.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_29,2020-01-31,2020-12-31,465.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_30,2019-01-31,2019-12-31,430.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_31,2018-01-31,2018-12-31,350.00,,515.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_32,2020-01-31,2020-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_33,2019-01-31,2019-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_34,2018-01-31,2018-12-31,10.00,,10.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_35,2017-01-31,2017-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_36,2016-01-31,2016-12-31,8.50,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_37,2017-01-31,2017-12-31,257.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_38,2016-01-31,2016-12-31,164.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_39,2020-01-31,2020-12-31,500.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_40,2019-01-31,2019-12-31,500.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_41,2018-01-31,2018-12-31,500.00,,500.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_42,2017-01-31,2017-12-31,500.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_43,2016-01-31,2016-12-31,410.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_44,2020-01-31,2020-12-31,4610.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_45,2019-01-31,2019-12-31,9800.00,,0.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_46,2018-01-31,2018-12-31,10900.00,,25270.00,
XI-IATI-IADB-AR-L1084,result_3,indicator_XI-IATI-IADB-AR-L1084_result_3_47,2017-01-31,2017-12-31,22400.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_1,2015-01-31,2015-12-31,5000.00,,4133.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_2,2014-01-31,2014-12-31,4400.00,,2643.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_3,2013-01-31,2013-12-31,900.00,,3276.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_4,2016-01-31,2016-12-31,3500.00,,1043.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_5,2014-01-31,2014-12-31,9.30,,1.11,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_6,2016-01-31,2016-12-31,5.58,,4.78,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_7,2015-01-31,2015-12-31,15.50,,4.29,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_8,2013-01-31,2013-12-31,0.70,,0.62,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_9,2015-01-31,2015-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_10,2013-01-31,2013-12-31,19.13,,30.04,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_11,2016-01-31,2016-12-31,21.84,,16.18,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_12,2014-01-31,2014-12-31,60.55,,20.30,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_13,2015-01-31,2015-12-31,67.00,,33.80,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_14,2018-01-31,2018-12-31,4850.00,,20690.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_15,2017-01-31,2017-12-31,1960.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_16,2020-01-31,2020-12-31,2525.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_17,2019-01-31,2019-12-31,4475.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_18,2020-01-31,2020-12-31,21723.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_19,2019-01-31,2019-12-31,19378.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_20,2018-01-31,2018-12-31,15181.00,,21049.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_21,2017-01-31,2017-12-31,10582.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_22,2020-01-31,2020-12-31,54.71,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_23,2019-01-31,2019-12-31,49.31,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_24,2018-01-31,2018-12-31,38.15,,47.92,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_25,2017-01-31,2017-12-31,25.29,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_26,2020-01-31,2020-12-31,91494.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_27,2019-01-31,2019-12-31,80334.00,,0.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_28,2018-01-31,2018-12-31,60554.00,,85716.00,
XI-IATI-IADB-AR-L1084,result_4,indicator_XI-IATI-IADB-AR-L1084_result_4_29,2017-01-31,2017-12-31,39117.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_1,2016-01-31,2016-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_2,2016-01-31,2016-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_3,2016-01-31,2016-12-31,1.67,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_4,2015-01-31,2015-12-31,6.33,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_5,2014-01-31,2014-12-31,4.68,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_6,2020-01-31,2020-12-31,1444.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_7,2019-01-31,2019-12-31,1422.00,,36022.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_8,2018-01-31,2018-12-31,1402.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_9,2017-01-31,2017-12-31,7025.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_10,2019-01-31,2019-12-31,5000.00,,6125.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_11,2018-01-31,2018-12-31,4800.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_12,2017-01-31,2017-12-31,4600.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_13,2018-01-31,2018-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_14,2017-01-31,2017-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_15,2020-01-31,2020-12-31,15.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_16,2019-01-31,2019-12-31,15.00,,25.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_17,2018-01-31,2018-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1084,result_5,indicator_XI-IATI-IADB-AR-L1084_result_5_18,2017-01-31,2017-12-31,25.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_1,2016-01-31,2016-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_2,2016-01-31,2016-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_3,2016-01-31,2016-12-31,1.67,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_4,2015-01-31,2015-12-31,6.33,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_5,2014-01-31,2014-12-31,4.68,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_6,2020-01-31,2020-12-31,1444.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_7,2019-01-31,2019-12-31,1422.00,,36022.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_8,2018-01-31,2018-12-31,1402.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_9,2017-01-31,2017-12-31,7025.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_10,2019-01-31,2019-12-31,5000.00,,6125.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_11,2018-01-31,2018-12-31,4800.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_12,2017-01-31,2017-12-31,4600.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_13,2018-01-31,2018-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_14,2017-01-31,2017-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_15,2020-01-31,2020-12-31,15.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_16,2019-01-31,2019-12-31,15.00,,25.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_17,2018-01-31,2018-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1084,result_6,indicator_XI-IATI-IADB-AR-L1084_result_6_18,2017-01-31,2017-12-31,25.00,,0.00,
XI-IATI-IADB-AR-L1302,result_1,indicator_XI-IATI-IADB-AR-L1302_result_1_1,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_1,indicator_XI-IATI-IADB-AR-L1302_result_1_2,2018-01-31,2018-12-31,111336.00,,111336.00,
XI-IATI-IADB-AR-L1302,result_1,indicator_XI-IATI-IADB-AR-L1302_result_1_3,2019-01-31,2019-12-31,174266.00,,259794.00,
XI-IATI-IADB-AR-L1302,result_1,indicator_XI-IATI-IADB-AR-L1302_result_1_4,2019-01-31,2019-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1302,result_1,indicator_XI-IATI-IADB-AR-L1302_result_1_5,2019-01-31,2019-12-31,50.00,,53.70,
XI-IATI-IADB-AR-L1302,result_2,indicator_XI-IATI-IADB-AR-L1302_result_2_1,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_2,indicator_XI-IATI-IADB-AR-L1302_result_2_2,2018-01-31,2018-12-31,222410.00,,222410.00,
XI-IATI-IADB-AR-L1302,result_2,indicator_XI-IATI-IADB-AR-L1302_result_2_3,2019-01-31,2019-12-31,138211.00,,571445.00,
XI-IATI-IADB-AR-L1302,result_3,indicator_XI-IATI-IADB-AR-L1302_result_3_1,2018-01-31,2018-12-31,527000000.,,527000000.,
XI-IATI-IADB-AR-L1302,result_3,indicator_XI-IATI-IADB-AR-L1302_result_3_2,2019-01-31,2019-12-31,1100000000,,1282929026,
XI-IATI-IADB-AR-L1302,result_3,indicator_XI-IATI-IADB-AR-L1302_result_3_3,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_3,indicator_XI-IATI-IADB-AR-L1302_result_3_4,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_4,indicator_XI-IATI-IADB-AR-L1302_result_4_1,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_4,indicator_XI-IATI-IADB-AR-L1302_result_4_2,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_4,indicator_XI-IATI-IADB-AR-L1302_result_4_3,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_5,indicator_XI-IATI-IADB-AR-L1302_result_5_1,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1302,result_5,indicator_XI-IATI-IADB-AR-L1302_result_5_2,2018-01-31,2018-12-31,111336.00,,111336.00,
XI-IATI-IADB-AR-L1302,result_5,indicator_XI-IATI-IADB-AR-L1302_result_5_3,2019-01-31,2019-12-31,174266.00,,259794.00,
XI-IATI-IADB-AR-L1302,result_5,indicator_XI-IATI-IADB-AR-L1302_result_5_4,2019-01-31,2019-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1302,result_5,indicator_XI-IATI-IADB-AR-L1302_result_5_5,2019-01-31,2019-12-31,50.00,,53.70,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_1,2024-01-31,2024-12-31,20.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_2,2024-01-31,2024-12-31,15.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_3,2024-01-31,2024-12-31,12.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_4,2024-01-31,2024-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_5,2023-01-31,2023-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_6,2024-01-31,2024-12-31,8.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_7,2024-01-31,2024-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1353,result_1,indicator_XI-IATI-IADB-AR-L1353_result_1_8,2023-01-31,2023-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_1,2024-01-31,2024-12-31,29.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_2,2024-01-31,2024-12-31,29.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_3,2024-01-31,2024-12-31,8.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_4,2024-01-31,2024-12-31,8.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_5,2024-01-31,2024-12-31,8.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_6,2024-01-31,2024-12-31,8.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_7,2023-01-31,2023-12-31,6.00,,6.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_8,2024-01-31,2024-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_9,2023-01-31,2023-12-31,14.00,,14.00,
XI-IATI-IADB-AR-L1353,result_2,indicator_XI-IATI-IADB-AR-L1353_result_2_10,2024-01-31,2024-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_1,2024-01-31,2024-12-31,12.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_2,2023-01-31,2023-12-31,6.00,,6.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_3,2024-01-31,2024-12-31,10.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_4,2024-01-31,2024-12-31,21.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_5,2024-01-31,2024-12-31,30.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_6,2024-01-31,2024-12-31,24.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_7,2024-01-31,2024-12-31,35.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_8,2024-01-31,2024-12-31,28.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_9,2023-01-31,2023-12-31,14.00,,14.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_10,2024-01-31,2024-12-31,15.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_11,2024-01-31,2024-12-31,170.00,,0.00,
XI-IATI-IADB-AR-L1353,result_3,indicator_XI-IATI-IADB-AR-L1353_result_3_12,2024-01-31,2024-12-31,40.00,,0.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_1,2019-01-31,2019-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_2,2020-01-31,2020-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_3,2021-01-31,2021-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_4,2018-01-31,2018-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_5,2018-01-31,2018-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_6,2021-01-31,2021-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_7,2019-01-31,2019-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_8,2021-01-31,2021-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_9,2020-01-31,2020-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_10,2018-01-31,2018-12-31,7.00,,7.00,
XI-IATI-IADB-AR-L1243,result_1,indicator_XI-IATI-IADB-AR-L1243_result_1_11,2017-01-31,2017-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1243,result_2,indicator_XI-IATI-IADB-AR-L1243_result_2_1,2021-01-31,2021-12-31,3.00,,0.00,
XI-IATI-IADB-AR-L1243,result_2,indicator_XI-IATI-IADB-AR-L1243_result_2_2,2020-01-31,2020-12-31,2.00,,0.00,
XI-IATI-IADB-AR-L1243,result_2,indicator_XI-IATI-IADB-AR-L1243_result_2_3,2021-01-31,2021-12-31,5.00,,6.00,
XI-IATI-IADB-AR-L1243,result_2,indicator_XI-IATI-IADB-AR-L1243_result_2_4,2021-01-31,2021-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1243,result_2,indicator_XI-IATI-IADB-AR-L1243_result_2_5,2021-01-31,2021-12-31,19.00,,1.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_1,2021-01-31,2021-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_2,2021-01-31,2021-12-31,81.00,,10.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_3,2021-01-31,2021-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_4,2021-01-31,2021-12-31,35.00,,48.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_5,2020-01-31,2020-12-31,15.00,,20.00,
XI-IATI-IADB-AR-L1243,result_3,indicator_XI-IATI-IADB-AR-L1243_result_3_6,2021-01-31,2021-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_1,2008-01-31,2008-12-31,75.00,,75.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_2,2008-01-31,2008-12-31,400.00,,400.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_3,2011-01-31,2011-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_4,2007-01-31,2007-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_5,2010-01-31,2010-12-31,4.00,,4.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_6,2011-01-31,2011-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_7,2010-01-31,2010-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_8,2011-01-31,2011-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_1,indicator_XI-IATI-IADB-AR-L1008_result_1_9,2010-01-31,2010-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_1,2008-01-31,2008-12-31,75.00,,75.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_2,2008-01-31,2008-12-31,400.00,,400.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_3,2011-01-31,2011-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_4,2007-01-31,2007-12-31,2.00,,2.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_5,2010-01-31,2010-12-31,4.00,,4.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_6,2011-01-31,2011-12-31,1.00,,0.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_7,2010-01-31,2010-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_8,2011-01-31,2011-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_2,indicator_XI-IATI-IADB-AR-L1008_result_2_9,2010-01-31,2010-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_3,indicator_XI-IATI-IADB-AR-L1008_result_3_1,2011-01-31,2011-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1008,result_3,indicator_XI-IATI-IADB-AR-L1008_result_3_2,2011-01-31,2011-12-31,1.00,,1.00,
XI-IATI-IADB-AR-L1008,result_3,indicator_XI-IATI-IADB-AR-L1008_result_3_3,2011-01-31,2011-12-31,5.00,,0.00,
XI-IATI-IADB-AR-L1008,result_3,indicator_XI-IATI-IADB-AR-L1008_result_3_4,2007-01-31,2007-12-31,100.00,,100.00,
